S,283,1132020,360,0,0,17814
S,284,1136020,339,0,0,21962
S,285,1140020,349,0,0,25957
S,286,1144020,376,0,0,29859
S,287,1148020,386,0,0,34040
S,288,1152020,366,0,0,37963
S,289,1156020,346,0,0,41950
S,290,1160020,358,0,0,45825
S,291,1164020,383,0,0,49849
S,292,1168020,389,0,0,53796
S,293,1172020,364,0,0,57964
S,294,1176024,341,0,0,61882
S,295,1180020,350,0,0,287
S,296,1184020,377,0,0,4439
S,297,1188020,381,0,0,8434
S,298,1192020,355,0,0,12303
S,299,1196024,330,0,0,16267
S,300,1200020,340,0,0,20478
S,301,1204024,370,0,0,24437
S,302,1208020,379,0,0,28307
S,303,1212020,354,0,0,32299
S,304,1216024,330,0,0,36464
S,305,1220020,342,0,0,40385
S,306,1224024,375,0,0,44303
S,307,1228020,384,0,0,48213
S,308,1232020,358,0,0,52436
S,309,1236020,333,0,0,56414
S,310,1240020,346,0,0,60330
S,311,1244024,381,0,0,64288
S,312,1248024,392,0,0,3003
S,313,1252020,367,0,0,6897
S,314,1256020,339,0,0,10798
S,315,1260020,349,0,0,14721
S,316,1264024,390,0,0,18737
S,317,1268024,425,0,0,22975
S,318,1272020,446,0,0,26695
S,319,1276020,484,0,0,30908
S,320,1280020,564,0,0,35699
S,321,1284020,650,0,0,37996
S,322,1288020,659,0,0,42134
S,323,1292020,569,0,0,46493
S,324,1296020,462,0,0,50701
S,325,1300020,416,0,0,54978
S,326,1304020,415,0,0,58654
S,327,1308020,411,0,0,62907
S,328,1312024,383,0,0,1339
S,329,1316020,357,0,0,5260
S,330,1320020,368,0,0,9338
S,331,1324020,402,0,0,13113
S,332,1328020,413,0,0,17233
S,333,1332020,388,0,0,21481
S,334,1336020,360,0,0,25318
S,335,1340020,371,0,0,29276
S,336,1344024,405,0,0,33481
S,337,1348020,418,0,0,37203
S,338,1352020,394,0,0,41368
S,339,1356020,368,0,0,45251
S,340,1360020,379,0,0,49327
S,341,1364024,414,0,0,53479
S,342,1368020,426,0,0,57148
S,343,1372020,402,0,0,61349
S,344,1376020,374,0,0,65326
S,345,1380020,385,0,0,3705
S,346,1384020,419,0,0,7864
S,347,1388020,431,0,0,11541
S,348,1392020,406,0,0,15691
S,349,1396020,379,0,0,19719
S,350,1400020,390,0,0,23577
S,351,1404020,424,0,0,27798
S,352,1408020,436,0,0,31957
S,353,1412020,411,0,0,35675
S,354,1416024,384,0,0,39855
S,355,1420020,395,0,0,43529
S,356,1424024,430,0,0,47687
S,357,1428020,444,0,0,51960
S,358,1432024,420,0,0,55567
S,359,1436020,394,0,0,59788
S,360,1440020,404,0,0,63997
S,361,1444020,440,0,0,2163
S,362,1448020,451,0,0,6379
S,363,1452020,426,0,0,10019
S,364,1456020,399,0,0,14177
S,365,1460020,411,0,0,18388
S,366,1464020,447,0,0,22035
S,367,1468024,461,0,0,26316
S,368,1472024,436,0,0,30410
S,369,1476020,408,0,0,34123
S,370,1480020,417,0,0,38289
S,371,1484020,453,0,0,42068
S,372,1488024,467,0,0,46121
S,373,1492024,444,0,0,50407
S,374,1496024,417,0,0,54041
S,375,1500020,427,0,0,58302
S,376,1504020,462,0,0,62388
S,377,1508020,477,0,0,519
S,378,1512020,453,0,0,4860
S,379,1516020,424,0,0,8496
S,380,1520020,433,0,0,12622
S,381,1524020,469,0,0,16779
S,382,1528024,482,0,0,20563
S,383,1532024,457,0,0,24793
S,384,1536020,425,0,0,28714
S,385,1540020,430,0,0,32652
S,386,1544020,460,0,0,36621
S,387,1548020,469,0,0,40629
S,388,1552020,441,0,0,44734
S,389,1556020,409,0,0,48703
S,390,1560024,413,0,0,52692
S,391,1564024,440,0,0,56656
S,392,1568024,448,0,0,60743
S,393,1572024,419,0,0,64645
S,394,1576020,385,0,0,3143
S,395,1580020,390,0,0,7137
S,396,1584020,420,0,0,11172
S,397,1588024,431,0,0,15106
S,398,1592020,404,0,0,19158
S,399,1596020,374,0,0,23189
S,400,1600020,380,0,0,27360
S,401,1604020,411,0,0,31142
S,402,1608020,423,0,0,35193
S,403,1612024,400,0,0,39139
S,404,1616020,371,0,0,43115
S,405,1620020,377,0,0,47296
S,406,1624024,407,0,0,51137
S,407,1628020,419,0,0,55128
S,408,1632024,396,0,0,59156
S,409,1636020,368,0,0,63045
S,410,1640024,374,0,0,1709
S,411,1644024,405,0,0,5615
S,412,1648020,419,0,0,9650
S,413,1652020,397,0,0,13629
S,414,1656020,369,0,0,17442
S,415,1660020,375,0,0,21637
S,416,1664020,406,0,0,25659
S,417,1668020,418,0,0,29614
S,418,1672020,395,0,0,33636
S,419,1676020,369,0,0,37439
S,420,1680020,375,0,0,41566
S,421,1684020,403,0,0,45595
S,422,1688020,416,0,0,49611
S,423,1692020,400,0,0,53594
S,424,1696020,379,0,0,57822
S,425,1700020,385,0,0,61573
S,426,1704024,409,0,0,113
S,427,1708020,420,0,0,4065
S,428,1712020,405,0,0,8119
S,429,1716020,385,0,0,12034
S,430,1720020,389,0,0,16101
S,431,1724020,411,0,0,20058
S,432,1728020,420,0,0,24090
S,433,1732020,405,0,0,28042
S,434,1736020,384,0,0,32124
S,435,1740020,386,0,0,36063
S,436,1744024,408,0,0,40110
S,437,1748020,417,0,0,44090
S,438,1752020,402,0,0,48106
S,439,1756020,381,0,0,52132
S,440,1760020,382,0,0,56264
S,441,1764020,402,0,0,60037
S,442,1768020,413,0,0,64105
S,443,1772020,398,0,0,2522
S,444,1776020,379,0,0,6472
S,445,1780020,380,0,0,10734
S,446,1784020,401,0,0,14560
S,447,1788024,410,0,0,18502
S,448,1792020,395,0,0,22596
S,449,1796020,375,0,0,26393
S,450,1800024,378,0,0,30715
S,451,1804020,398,0,0,34466
S,452,1808020,408,0,0,38611
S,453,1812020,395,0,0,42593
S,454,1816020,377,0,0,46448
S,455,1820020,378,0,0,50642
S,456,1824020,398,0,0,54601
S,457,1828020,408,0,0,58622
S,458,1832020,394,0,0,62479
S,459,1836020,373,0,0,854
S,460,1840020,373,0,0,4913
S,461,1844020,393,0,0,9068
S,462,1848020,403,0,0,12949
S,463,1852020,391,0,0,16928
S,464,1856020,373,0,0,21165
S,465,1860020,375,0,0,24846
S,466,1864024,396,0,0,28954
S,467,1868020,406,0,0,32941
S,468,1872024,392,0,0,37080
S,469,1876020,372,0,0,41097
S,470,1880024,372,0,0,44902
S,471,1884024,393,0,0,48954
S,472,1888020,404,0,0,53060
S,473,1892020,390,0,0,57079
S,474,1896020,370,0,0,61152
S,475,1900020,371,0,0,64832
S,476,1904020,391,0,0,3538
S,477,1908020,403,0,0,7527
S,478,1912020,392,0,0,11423
S,479,1916020,375,0,0,15553
S,480,1920020,379,0,0,19602
S,481,1924020,401,0,0,23513
S,482,1928020,413,0,0,27446
S,483,1932020,400,0,0,31386
S,484,1936020,378,0,0,35351
S,485,1940020,380,0,0,39600
S,486,1944020,402,0,0,43453
S,487,1948024,415,0,0,47389
